APP_ID, CIBIL_SCORE_VALUE ,NEW_CUST,CUS_CATGCODE , EMPLOYMENT_TYPE ,AGE, SEX  , NO_OF_DEPENDENTS , MARITAL , EDU_QUA,  P_RESTYPE , P_CATEGORY , EMPLOYEE_TYPE ,  MON_IN_OCC , INCOM_EXP_GMI ,LTV, TENURE ,STATUS
14851,0,YES,1,0,50,F,1,1,0,0,4,0,360,1,0.794777,24,1
14853,1,NO,1,1,45,F,2,1,1,0,4,1,228,0,0.831052556,18,0
14855,0,YES,1,1,29,F,2,1,0,0,4,1,156,0,0.885674819,36,0
14857,1,NO,1,0,51,F,1,1,1,0,4,2,300,1,0.891619893,18,0
14859,2,NO,1,0,33,F,1,0,1,0,4,2,96,1,0.835054051,12,1
14861,0,YES,1,1,20,F,1,0,0,0,4,1,48,0,0.498877599,12,0
14863,0,YES,1,1,30,F,1,0,1,0,3,1,12,0,0.765462339,36,0
14865,2,NO,0,0,25,F,1,0,1,0,3,0,36,0,0.651828299,24,0
14867,2,NO,0,1,38,F,1,0,1,0,3,1,24,2,0.824587706,24,1
14869,0,YES,1,1,23,M,1,1,1,0,1,1,12,0,0.827285922,36,0
14871,0,YES,1,0,50,M,1,1,0,0,1,2,24,0,0.625016911,36,1
14873,1,NO,1,1,34,F,1,0,1,0,2,1,132,2,0.795891328,36,1
14875,2,NO,1,0,25,F,2,0,1,0,2,2,120,0,0.845175338,36,1
14877,0,YES,1,0,38,F,1,1,0,0,2,0,84,1,0.567820478,18,0
14879,0,YES,1,0,40,F,2,1,0,0,2,0,120,1,0.63389433,36,0
14881,2,NO,1,0,31,F,1,1,0,0,2,2,168,1,0.63389433,36,0
14883,0,YES,1,1,24,F,1,0,1,0,4,1,19,1,0.719420147,36,0
14885,0,YES,1,1,38,F,1,1,0,0,4,1,132,1,0.599516789,36,1
14887,2,NO,1,1,30,F,1,1,1,0,4,1,15,2,0.666136116,36,0
14889,0,YES,1,1,33,F,1,1,1,0,2,1,120,2,0.724419628,36,0
14891,0,YES,1,0,26,F,0,0,1,0,1,0,240,0,0.849705305,36,0
14893,2,NO,1,1,49,F,3,0,1,0,1,1,24,0,0.849628375,24,0
14895,2,NO,1,1,21,F,0,0,1,0,1,1,24,0,0.867022875,18,0
14897,1,NO,1,1,51,F,0,1,1,0,1,1,24,1,0.654911839,18,0
14899,0,YES,1,1,45,M,0,1,1,0,1,1,72,0,0.849524109,24,0
14901,2,NO,1,1,26,F,0,1,1,2,1,1,36,1,0.756160735,36,0
14903,2,NO,1,0,24,F,1,1,0,2,4,0,60,1,0.800290843,36,1
14905,0,YES,1,0,43,F,1,1,0,0,4,0,24,0,0.750443444,36,0
14907,0,YES,1,1,41,F,1,1,0,0,4,0,36,0,0.845403121,36,0
14909,0,YES,1,0,31,F,1,1,1,0,4,0,60,0,0.732302685,36,1
14911,0,YES,1,1,32,M,0,1,0,0,2,1,48,0,0.75706075,24,0
14913,0,YES,1,0,25,F,0,0,1,2,2,0,24,0,0.562976611,24,0
14915,1,NO,1,0,44,F,1,1,0,0,1,0,300,0,0.888147271,36,1
14917,2,NO,1,1,28,F,2,0,1,0,1,1,12,1,0.789363794,36,0
14919,1,NO,1,1,33,F,3,1,1,0,1,1,108,1,0.596706182,18,0
14921,2,NO,1,1,23,M,0,0,1,0,2,1,12,0,0.847627414,24,0
14923,2,NO,1,1,30,F,2,1,1,0,2,1,52,1,0.86113787,24,1
14925,2,NO,1,0,24,F,3,0,1,0,1,2,130,1,0.86113787,18,0
14927,2,NO,1,1,32,F,0,0,1,0,2,1,40,0,0.858177372,18,0
14929,2,NO,1,1,23,F,0,0,1,0,2,1,29,0,0.847392343,24,1
14931,1,NO,1,1,25,F,2,0,1,0,2,1,60,0,0.727104754,36,0
14933,0,NO,1,0,32,F,1,1,0,0,2,2,120,0,0.705726678,24,0
14935,0,YES,1,0,22,F,1,0,0,0,4,2,48,2,0.328205128,24,0
14937,1,NO,1,0,38,F,2,1,0,0,2,1,120,0,0.765384223,36,1
14939,1,NO,1,0,26,F,1,0,1,0,2,2,60,0,0.804418941,36,0
14941,1,NO,1,0,50,F,2,1,1,0,4,2,144,0,0.798212005,24,0
14943,0,YES,1,0,40,F,2,0,0,0,2,1,24,0,0.543021659,36,0
14945,0,YES,1,1,20,F,2,0,1,0,2,1,12,0,0.747935493,36,0
14947,1,NO,1,0,32,F,3,0,0,0,2,2,60,1,0.740507618,36,1
14949,0,NO,1,1,23,F,2,0,0,0,2,2,48,0,0.518177673,18,0
14951,1,NO,1,0,31,F,0,0,1,0,4,2,72,1,0.51548606,36,1
14953,1,NO,0,0,24,F,2,1,0,0,2,0,36,0,0.644321248,24,1
14955,2,NO,1,0,24,F,0,0,1,0,4,2,72,1,0.564299056,36,0
14957,2,NO,1,0,34,M,2,1,0,0,2,2,84,0,0.835505648,36,1
14959,0,YES,1,1,25,F,0,0,1,0,4,1,36,0,0.879507476,36,0
14961,0,YES,1,0,46,F,2,1,0,0,2,2,180,0,0.789801686,36,1
14963,1,NO,1,1,31,F,1,1,0,0,2,1,60,0,0.75336295,24,0
14965,1,NO,1,0,33,F,2,1,0,0,2,0,360,1,0.990916598,36,1
14967,0,YES,1,0,42,F,2,0,0,0,2,0,24,1,0.633978724,24,0
14969,0,YES,1,0,43,F,2,1,0,0,2,0,120,1,0.599603063,24,0
14971,2,NO,1,1,30,F,2,1,1,0,2,1,120,1,0.599603063,36,0
14973,0,YES,1,1,42,F,2,1,0,0,2,1,72,0,0.570580851,36,1
14975,2,NO,1,0,28,F,0,0,0,0,2,0,48,0,0.633978724,36,0
14977,2,NO,1,0,29,F,2,0,1,0,2,0,84,1,0.564385046,18,0
14979,2,NO,1,0,35,F,0,0,0,0,2,0,132,1,0.507182979,24,0
14981,1,NO,1,0,42,F,2,1,0,2,4,2,120,1,0.599509601,36,1
14983,2,NO,1,0,44,F,2,1,1,2,4,2,204,1,0.633974704,24,0
14985,2,NO,1,1,43,F,2,1,1,2,4,1,144,0,0.633974704,36,1
14987,0,YES,1,0,47,F,2,1,0,0,2,0,108,1,0.840665807,36,0
14989,2,NO,1,0,26,F,0,0,1,0,2,0,108,1,0.752605343,36,1
14991,2,NO,1,0,44,F,2,1,0,0,2,0,72,1,0.061648688,18,0
14993,1,NO,1,1,33,F,0,0,1,0,2,1,12,0,0.633886293,36,1
14995,2,NO,1,1,37,F,2,1,1,0,2,1,48,0,0.891009862,36,0
14997,0,YES,1,1,23,F,0,0,0,0,2,1,24,0,0.835899692,24,0
14999,2,NO,1,0,45,F,2,1,0,0,2,0,72,1,0.82945693,24,0
15001,2,NO,1,0,28,F,0,0,0,0,2,0,72,1,0.430141858,36,0
15003,2,NO,1,0,41,F,1,1,0,0,1,0,240,0,0.849368831,24,1
15005,2,NO,1,1,34,F,0,0,1,1,2,1,60,0,0.599509601,36,1
15007,2,NO,1,1,25,F,0,1,0,2,2,1,60,1,0.586080586,36,0
15009,2,NO,1,0,43,F,0,1,0,0,2,2,240,1,0.621076533,24,0
15011,0,YES,1,0,25,F,0,0,0,0,2,0,24,1,0.539642756,18,0
15013,2,NO,1,0,28,F,2,1,0,0,2,0,60,1,0.478891669,12,0
15015,0,YES,1,0,38,F,2,1,0,0,2,0,36,1,0.507182979,18,0
15017,0,YES,1,0,29,F,2,0,0,0,2,0,84,1,0.413726113,18,0
15019,2,NO,1,0,22,F,0,0,1,0,1,0,12,0,0.728905476,36,1
15021,1,NO,1,0,41,F,2,1,0,0,1,0,180,1,0.991606262,24,1
15023,2,NO,1,0,48,F,2,1,0,1,1,0,24,1,0.630093254,36,0
15025,0,YES,1,1,26,F,1,1,1,1,1,1,12,0,0.825720309,36,0
15027,2,NO,1,0,30,F,2,1,0,0,1,0,24,0,0.838496297,24,0
15029,0,YES,1,1,25,F,0,0,0,0,1,1,24,0,0.770044252,36,1
15031,0,YES,1,0,31,F,1,1,0,0,2,0,60,1,0.414983677,12,0
15033,1,NO,1,1,52,F,0,1,0,2,2,1,144,1,0.496904698,36,1
15035,2,NO,1,0,26,F,0,0,0,2,2,2,84,1,0.596039911,12,0
15037,2,NO,1,1,25,F,0,1,1,2,2,1,72,1,0.476831929,36,0
15039,2,NO,1,1,35,F,0,1,1,2,2,1,72,0,0.774851884,36,0
15041,1,NO,1,0,54,F,2,1,1,0,2,2,276,3,0.854666662,18,0
15043,1,NO,1,1,43,F,0,1,0,0,2,1,120,0,0.868545345,36,1
15045,2,NO,1,1,45,F,0,1,0,2,2,1,240,2,0.630219001,24,0
15047,1,NO,1,1,35,F,2,1,0,2,4,1,204,1,0.599516789,36,0
15049,0,YES,1,1,34,F,0,0,1,0,4,1,36,1,0.599516789,24,0
15051,2,NO,1,0,32,F,2,1,1,0,4,2,132,1,0.431652088,12,0
15053,1,NO,1,0,42,F,2,1,1,2,4,2,180,1,0.633890312,24,0
15055,1,NO,1,0,43,F,1,1,0,0,4,2,120,1,0.728905476,36,0
15057,0,YES,1,1,37,M,0,1,1,0,4,1,36,0,0.791376723,36,1
15059,2,NO,1,0,25,F,1,1,1,0,4,2,48,1,0.714117687,36,0
15061,2,NO,0,0,25,F,0,0,0,2,4,2,60,1,0.846799802,36,1
15063,2,NO,0,0,25,F,0,0,0,2,4,2,60,1,0.848790126,36,0
15065,2,NO,1,0,36,F,2,1,0,0,2,0,48,1,0.471667522,24,0
15067,0,NO,1,1,22,F,0,0,0,0,2,1,12,0,0.728905476,36,1
15069,2,NO,1,1,47,F,2,0,1,0,2,1,84,1,0.54241765,24,0
15071,0,YES,1,0,28,F,0,0,0,0,2,0,96,1,0.599603063,36,0
15073,0,YES,1,0,42,F,2,0,0,0,2,2,84,1,0.413726113,12,0
15075,0,YES,1,0,27,F,2,0,0,0,2,0,48,1,0.633978724,24,0
15077,0,YES,1,1,24,F,0,0,0,0,2,1,60,3,0.589584402,24,0
15079,0,YES,0,0,47,F,2,1,0,0,2,0,96,1,0.599603063,18,0
15081,1,NO,1,1,35,F,2,1,1,0,2,1,36,3,0.633978724,24,0
15083,2,NO,1,0,43,F,2,0,0,0,2,2,120,0,0.800117568,24,0
15085,2,NO,1,1,43,F,2,0,1,0,2,1,120,0,0.469132217,24,0
15087,0,YES,1,0,41,F,2,0,0,0,2,2,120,0,0.73720777,36,0
15089,1,NO,1,0,33,M,0,0,1,0,1,2,24,0,0.849867064,24,1
15091,1,NO,1,0,23,F,1,0,1,2,4,0,60,1,0.849524109,18,0
15093,0,YES,1,1,36,F,0,1,0,0,1,1,60,0,0.849636837,24,0
15095,1,NO,0,1,40,F,0,1,1,2,1,1,216,1,0.844175191,24,0
15097,2,NO,0,1,31,F,1,1,1,0,1,1,12,3,0.978790217,36,1
15099,2,NO,0,1,33,F,0,1,1,0,3,1,17,1,0.763752315,36,0
15101,0,YES,1,0,21,F,2,0,0,0,1,0,36,1,0.767925296,24,0
15103,0,YES,1,0,24,F,2,0,0,0,1,0,36,1,0.767913502,36,0
15105,0,YES,1,0,30,F,2,0,1,0,1,2,24,1,0.642793323,24,0
15107,2,NO,1,1,38,F,2,1,1,2,1,1,120,2,0.665943937,36,0
15109,2,NO,1,0,45,F,2,1,0,0,1,0,24,1,0.764930174,36,0
15111,1,NO,1,1,22,F,0,0,1,0,1,1,12,0,0.99766173,36,1
15113,2,NO,1,0,31,F,2,1,0,0,1,0,36,1,0.849613594,36,1
15115,2,NO,1,1,30,F,0,0,1,0,1,1,24,0,0.576625893,36,0
15117,2,NO,1,0,31,F,2,1,0,0,1,0,60,1,0.767913502,24,0
15119,0,YES,1,1,24,F,0,0,1,0,2,1,24,0,0.1875,18,0
15121,2,NO,1,1,40,F,2,1,1,0,2,1,168,2,0.912428581,36,0
15123,2,NO,1,0,38,F,1,1,1,1,2,2,120,3,0.717350025,24,0
15125,2,NO,1,1,26,F,1,0,1,0,2,1,12,1,0.785929158,36,0
15127,2,NO,1,1,30,F,2,1,1,0,2,1,96,2,0.689655172,36,0
15129,2,NO,1,0,31,F,0,0,0,0,2,0,24,0,0.587412587,36,0
15131,2,NO,1,0,43,F,2,1,0,0,2,0,120,0,0.744188761,24,1
15133,1,NO,0,0,36,F,2,0,1,0,2,0,132,1,0.904987809,36,1
15135,0,YES,1,1,31,F,2,1,0,0,2,1,36,0,0.769230769,36,0
15137,0,YES,1,0,44,M,1,1,0,0,2,0,24,0,0.393700787,18,0
15139,0,YES,1,1,31,F,2,0,1,0,2,1,12,0,0.681818182,24,0
15141,2,NO,1,1,41,F,1,1,1,0,2,0,144,1,0.587412587,18,1
15143,1,NO,1,0,39,F,2,0,0,0,2,2,36,1,0.842606463,36,1
15145,1,NO,1,1,54,F,2,1,0,0,1,1,132,0,0.716942619,36,0
15147,2,NO,1,0,42,F,2,0,1,0,1,0,180,1,0.578984219,18,0
15149,2,NO,0,0,25,F,2,0,1,0,4,0,12,1,0.744318632,36,0
15151,2,NO,1,1,28,F,1,0,1,0,2,1,12,1,0.661317344,36,0
15153,0,YES,1,1,20,F,0,0,0,0,2,1,36,0,0.564386086,24,1
15155,2,NO,1,0,25,F,1,0,1,0,1,0,24,1,0.587526454,36,0
15157,2,NO,1,1,35,F,1,0,1,0,4,1,60,1,0.836792623,24,1
15159,2,NO,1,1,25,F,2,0,1,1,4,1,48,1,0.660478401,12,1
15161,2,NO,1,1,33,F,2,0,0,1,4,1,180,0,0.837369674,36,0
15163,1,NO,1,0,37,F,2,0,0,2,4,1,180,0,0.804274143,24,0
15165,2,NO,1,1,27,F,2,0,1,2,4,1,12,1,0.826170261,18,0
15167,2,NO,1,1,44,F,2,1,1,2,4,1,240,1,0.823299372,18,1
15169,1,NO,0,1,47,F,1,1,1,0,2,1,156,2,0.846093867,18,0
15171,0,YES,1,1,43,F,0,1,0,0,2,1,120,0,0.63210275,36,0
15173,0,YES,1,0,26,F,0,0,0,2,2,0,60,0,0.652089461,24,0
15175,0,YES,1,0,46,F,0,1,0,2,2,0,300,0,0.7908319,36,1
15177,1,NO,1,1,43,F,0,1,0,2,2,1,72,1,0.784279552,24,1
15179,2,NO,1,1,24,F,0,0,1,2,2,1,60,0,0.848139842,36,0
15181,1,NO,1,1,55,F,0,1,0,0,2,1,360,1,0.846328875,36,1
15183,2,NO,1,0,36,F,0,0,0,2,2,0,36,0,0.571203467,36,0
15185,1,NO,1,0,52,F,0,1,1,0,2,0,300,0,0.847140088,36,1
15187,0,YES,1,1,22,F,0,0,0,2,2,1,24,0,0.781975466,36,0
15189,0,YES,1,1,24,F,0,0,1,2,2,1,7,0,0.603760566,18,0
15191,0,YES,1,1,32,F,0,1,0,2,2,1,36,0,0.841442395,36,0
15193,2,NO,1,0,51,F,0,1,0,0,2,0,132,0,0.442428935,24,0
15195,0,YES,1,1,33,F,0,0,0,2,2,1,84,0,0.521229538,24,0
15197,0,YES,1,1,50,F,0,1,0,0,2,1,300,1,0.73968476,24,0
15199,0,YES,1,1,25,F,0,0,0,2,2,1,12,0,0.69923183,24,0
15201,2,NO,1,1,39,F,0,1,0,2,2,1,60,2,0.836960161,24,0
15203,2,NO,1,1,23,F,0,1,1,2,2,1,24,0,0.447980227,24,0
15205,0,YES,1,1,25,F,0,1,1,0,2,1,36,0,0.767288403,36,0
15207,1,NO,1,1,46,F,0,1,1,0,2,1,240,1,0.933592495,24,1
15209,1,NO,1,0,36,F,0,1,0,0,2,0,180,0,0.80252528,24,0
15211,2,NO,1,1,47,F,0,1,1,0,2,1,264,1,0.784302334,36,0
15213,0,YES,1,0,43,F,0,1,0,0,2,0,120,1,0.711068974,36,1
15215,0,YES,1,1,22,M,0,0,1,0,2,1,12,0,0.597242729,18,0
15217,2,NO,1,0,36,F,0,1,0,0,2,0,144,1,0.699347724,36,0
15219,1,NO,1,1,37,F,0,1,0,0,2,1,108,0,0.63206131,36,1
15221,0,YES,1,1,36,F,0,1,0,2,2,1,60,0,0.537252113,36,1
15223,0,YES,1,0,48,F,1,1,0,0,4,2,120,0,0.768238415,24,0
15225,0,YES,1,1,25,F,1,1,1,2,4,0,17,1,0.637856801,36,0
15227,1,NO,1,1,26,F,0,0,1,2,4,0,17,1,0.827333169,36,0
15229,0,YES,1,0,25,F,1,1,0,2,4,2,120,0,0.75374335,36,1
15231,1,NO,1,0,33,F,3,0,1,0,2,0,168,1,0.658472344,36,1
15233,0,YES,1,0,29,F,3,0,1,0,2,0,96,1,0.580143815,18,0
15235,0,YES,1,1,29,F,3,0,1,0,2,1,108,0,0.67174547,18,0
15237,2,NO,1,0,42,F,3,0,1,0,2,2,120,0,0.692614825,24,1
15239,2,NO,1,1,32,F,3,1,0,0,2,1,24,0,0.673144463,36,0
15241,2,NO,1,1,54,F,3,0,1,0,2,1,78,0,0.787265198,24,0
15243,1,NO,1,0,28,F,3,0,0,0,2,1,120,0,0.839766633,24,0
15245,2,NO,1,0,36,F,3,0,0,0,2,0,204,1,0.817906704,24,0
15247,0,YES,1,1,24,F,3,0,1,0,2,1,24,0,0.908833273,24,0
15249,0,YES,1,1,22,F,3,0,1,0,2,1,24,2,0.741487721,24,0
15251,1,NO,1,1,37,F,3,0,1,0,2,1,12,1,0.960856197,36,1
15253,1,NO,0,0,30,F,3,1,0,0,2,1,24,2,0.574985902,36,0
15255,1,NO,1,1,32,M,3,1,0,0,2,1,96,0,0.847188394,24,1
15257,1,NO,1,1,43,F,3,1,1,0,2,1,36,3,0.900009089,36,1
15259,0,YES,1,0,46,F,3,1,0,0,2,2,24,2,0.696340037,24,0
15261,2,NO,1,1,48,F,3,1,1,0,2,1,240,1,0.669424696,18,0
15263,1,NO,1,1,36,F,3,0,1,0,2,1,18,1,0.890371271,18,0
15265,2,NO,1,1,49,M,3,1,1,0,2,1,240,1,0.782564464,24,1
15267,0,YES,1,0,21,F,3,0,1,0,2,2,60,0,0.746511353,18,0
15269,2,NO,1,1,27,M,3,0,1,0,2,1,60,1,0.741795739,18,0
15271,2,NO,1,1,21,F,3,0,0,0,2,1,60,0,0.658526759,24,0
15273,2,NO,1,1,26,F,3,0,0,0,2,1,24,2,0.900011753,24,0
15275,0,YES,1,0,43,F,3,0,0,0,2,2,300,3,0.849800828,24,1
15277,1,NO,1,1,36,F,3,1,1,0,2,1,7,3,0.485958766,12,0
15279,1,NO,1,0,39,F,3,1,1,0,2,1,120,2,0.89911119,12,1
15281,0,YES,1,1,24,F,2,0,1,0,2,1,6,2,0.985298718,36,1
15283,2,NO,1,1,40,F,3,0,0,1,2,1,120,2,0.766343447,24,0
15285,1,NO,1,1,28,F,3,0,1,0,2,1,24,0,0.749772185,36,0
15287,0,YES,1,0,21,F,3,0,1,0,2,2,36,0,0.646335672,18,0
15289,0,YES,1,1,31,F,3,0,0,0,2,1,60,0,0.755473551,36,1
15291,1,NO,1,0,36,F,3,1,0,0,2,1,120,0,0.812896952,36,1
15293,2,NO,1,1,48,F,3,1,1,0,2,1,336,0,0.871104617,36,1
15295,1,NO,1,1,37,F,3,1,1,0,2,1,19,1,0.847886438,24,1
15297,2,NO,1,0,32,F,3,1,1,1,2,2,84,1,0.843148446,36,1
15299,2,NO,1,1,27,F,3,0,1,0,2,1,12,0,0.748555288,36,0
15301,2,NO,1,1,52,F,3,0,1,0,2,1,24,2,0.703750121,36,1
15303,0,YES,1,1,28,M,3,0,1,0,2,1,12,0,0.88240259,36,0
15305,2,NO,1,1,21,F,3,0,1,0,2,1,36,0,0.656478527,18,0
15307,2,NO,1,0,24,F,3,0,0,0,2,1,72,0,0.723976203,36,1
15309,2,NO,1,0,27,F,3,1,1,0,2,0,48,0,0.826127664,24,0
15311,2,NO,1,1,34,M,3,1,1,0,2,1,24,0,0.888427696,36,0
15313,0,YES,1,0,37,F,3,0,0,0,2,0,240,1,0.754136876,24,0
15315,0,YES,1,1,36,F,3,1,0,0,2,1,60,0,0.534682081,24,0
15317,0,YES,1,1,42,F,3,0,0,0,2,1,120,0,0.56919459,18,1
15319,0,YES,1,1,31,F,3,0,0,1,2,1,60,0,0.59886362,24,0
15321,0,YES,1,0,37,F,3,0,1,0,2,2,36,1,0.794205477,24,0
15323,1,NO,1,0,36,F,3,1,0,0,2,2,96,3,0.899902474,24,1
15325,2,NO,1,1,37,F,3,1,0,1,2,1,36,0,0.842596973,24,0
15327,0,YES,1,1,27,F,2,0,1,0,2,1,24,0,0.64842936,18,0
15329,2,NO,1,1,37,F,3,0,1,0,2,1,24,3,0.899781871,12,0
15331,2,NO,1,0,35,F,3,1,0,0,2,2,180,3,0.850004995,36,0
15333,2,NO,1,1,29,F,3,0,0,0,2,1,15,2,0.671481437,24,0
15335,2,NO,1,1,27,F,3,0,0,0,2,1,96,0,0.751370146,24,0
15337,0,YES,1,0,19,F,2,0,0,0,2,0,60,1,0.705384435,12,1
15339,1,NO,1,1,32,F,3,0,1,0,2,1,96,1,0.969305331,24,1
15341,1,NO,1,0,43,F,3,0,0,2,2,0,120,1,0.915986833,36,0
15343,2,NO,1,1,55,F,3,0,0,0,2,1,312,0,0.704508857,12,1
15345,2,NO,1,0,30,F,3,0,0,0,2,2,36,1,0.761056864,24,0
15347,1,NO,1,0,38,F,3,0,1,0,2,1,120,0,0.940512579,18,1
15349,1,NO,1,0,43,F,2,1,1,0,1,0,72,2,0.599516789,36,1
15351,2,NO,1,1,31,F,0,1,0,0,2,1,36,0,0.899187036,36,0
15353,2,NO,1,0,30,F,0,0,0,0,2,0,120,1,0.674399784,36,1
15355,0,YES,1,0,31,F,0,1,1,0,2,0,120,0,0.755124056,36,0
15357,2,NO,1,0,39,F,0,1,1,0,2,0,72,0,0.613373779,24,1
15359,0,YES,1,0,50,F,2,1,0,0,4,0,60,0,0.801610042,36,0
15361,2,NO,0,1,34,F,0,0,0,0,2,1,24,0,0.949717723,36,0
15363,0,YES,1,0,24,F,0,0,1,0,2,0,48,1,0.461627928,36,0
15365,2,NO,1,0,28,F,2,1,0,0,2,0,120,2,0.599516789,36,0
15367,0,YES,1,1,21,F,0,0,1,0,2,1,36,0,0.449637592,18,0
15369,1,NO,1,0,31,F,2,1,0,0,2,2,60,2,0.433597621,36,1
15371,2,NO,1,0,41,F,1,1,1,0,1,0,180,1,0.599516789,24,0
15373,1,NO,1,0,22,F,1,0,1,0,1,0,18,1,0.599516789,36,0
15375,2,NO,1,1,25,F,1,0,1,0,1,1,72,0,0.56430224,36,0
15377,1,NO,1,1,44,F,1,1,1,0,1,1,24,1,0.647428159,24,1
15379,1,NO,1,0,36,F,1,1,1,0,1,0,120,1,0.424440711,18,1
15381,0,YES,1,0,31,F,1,1,1,0,1,0,36,1,0.589500987,36,0
15383,2,NO,1,0,28,F,3,0,0,0,2,2,60,0,0.854568055,24,0
15385,0,YES,0,1,31,F,2,0,1,0,2,1,84,0,0.899697375,36,0
15387,2,NO,1,1,30,F,3,0,0,0,2,1,96,0,0.894335383,24,0
15389,0,YES,1,1,26,F,3,0,1,0,2,1,12,0,0.362759652,12,0
15391,0,YES,1,1,28,F,3,0,1,0,2,1,96,0,0.837127331,36,1
15393,2,NO,1,0,32,F,2,1,0,0,2,2,96,0,0.599516789,36,0
15395,0,YES,0,0,27,F,2,0,1,0,2,0,60,0,0.717664807,24,0
15397,1,NO,1,0,31,F,2,1,1,1,1,0,108,1,0.698124896,36,1
15399,1,NO,0,1,37,F,1,1,1,0,2,1,36,1,0.834057341,24,1
15401,0,YES,1,0,28,F,3,0,0,0,2,2,60,0,0.713385257,36,0
15403,0,YES,1,1,36,F,2,0,0,2,2,1,24,0,0.742884559,24,1
15405,0,NO,1,0,30,F,3,0,0,0,2,1,60,0,0.744102984,24,1
15407,1,NO,1,0,32,F,3,1,0,0,2,2,120,0,0.759516127,36,1
15409,0,YES,1,0,27,F,3,0,1,1,2,2,72,0,0.862543852,24,0
15411,2,NO,1,1,29,M,3,0,1,2,2,1,12,2,0.895750995,24,0
15413,2,NO,1,1,30,F,3,0,1,1,2,1,12,0,0.748030959,24,0
15415,1,NO,1,1,36,F,3,1,1,0,2,1,12,0,0.543168301,12,0
15417,0,YES,1,1,31,F,3,0,1,0,2,1,60,0,0.739120151,24,0
15419,0,NO,1,1,32,M,3,1,1,0,2,1,120,0,0.815752011,24,0
15421,2,NO,1,0,44,F,3,1,0,0,2,2,240,0,0.704349357,24,0
15423,0,YES,1,1,30,F,3,0,1,0,2,1,60,0,0.642058781,12,0
15425,0,NO,1,1,51,F,3,1,0,0,2,1,60,0,0.759328385,18,0
15427,2,NO,0,1,24,F,3,0,1,0,2,1,72,2,0.847276502,24,1
15429,0,YES,1,1,22,F,3,0,1,0,2,1,12,0,0.894335383,36,0
15431,1,NO,0,1,48,F,3,1,0,0,2,1,288,1,0.894335383,36,1
15433,2,NO,1,1,32,F,3,0,1,0,2,1,24,0,0.761307141,24,0
15435,1,NO,1,0,33,F,3,0,0,0,2,2,120,0,0.803652153,36,0
15437,2,NO,1,1,55,F,3,0,1,0,2,1,120,1,0.739120151,12,0
15439,0,YES,1,1,31,F,3,0,1,1,2,1,24,0,0.818755806,12,0
15441,1,NO,1,0,42,M,2,1,0,0,2,1,60,0,0.836475649,36,0
15443,0,YES,1,1,34,F,3,0,0,0,2,1,240,0,0.7684732,24,0
15445,2,NO,0,1,27,F,3,0,1,0,2,1,24,1,0.843158063,24,0
15447,2,NO,0,1,44,F,3,0,1,2,2,1,60,0,0.739120151,24,0
15449,0,YES,1,1,42,F,3,0,0,0,2,1,120,0,0.56919459,18,0
15451,2,NO,0,1,27,F,3,0,1,0,2,1,24,1,0.843158063,24,1
15453,0,YES,1,1,37,F,2,0,1,0,2,1,192,3,0.809835824,12,0
15455,2,YES,1,1,44,F,3,0,1,1,2,1,60,0,0.739120151,24,0
15457,2,NO,1,1,50,F,3,1,1,0,2,1,312,1,0.576747834,18,0
15459,1,NO,1,0,26,F,3,0,0,0,2,2,60,0,0.680562444,24,0
15461,1,NO,1,1,30,F,3,0,1,0,2,1,60,0,0.83450111,24,0
15463,0,YES,1,1,40,F,3,0,1,0,2,1,204,0,0.394284238,18,0
15465,2,NO,1,1,37,F,3,0,1,2,2,1,180,1,0.482978459,36,0
15467,1,NO,1,0,52,F,1,1,0,0,4,0,240,0,0.737539021,18,1
15469,0,YES,1,0,27,F,3,0,0,0,1,0,24,0,0.753019745,12,1
15471,0,NO,1,0,31,F,1,1,0,0,4,1,72,0,0.784709377,12,0
15473,0,YES,1,0,42,F,1,1,0,1,4,1,240,0,0.808689582,24,0
15475,1,NO,1,0,25,F,2,1,0,0,4,0,122,0,0.833840007,36,1
15477,0,YES,1,0,46,F,2,1,1,0,4,0,180,1,0.563519525,18,0
15479,2,NO,1,0,38,F,2,1,0,0,4,0,120,1,0.642609985,12,0
15481,2,NO,1,1,24,F,2,0,1,1,4,1,24,0,0.735149327,18,1
15483,2,NO,1,0,29,F,0,0,1,0,1,0,36,1,0.753783996,36,0
15485,1,NO,1,0,33,F,1,1,1,0,4,0,96,1,0.878001206,36,1
15487,1,NO,1,1,41,F,3,1,0,0,4,1,154,0,0.849998322,36,1
15489,1,NO,1,1,30,F,2,1,0,0,4,1,63,0,0.864024593,36,0
15491,1,NO,1,1,42,F,2,1,0,0,4,1,218,0,0.851899158,36,0
15493,0,YES,1,1,37,F,2,1,0,0,4,1,60,0,0.653833288,24,1
15495,0,NO,1,1,22,F,0,0,0,0,1,1,4,0,0.845334101,24,1
15497,1,NO,1,1,31,F,0,0,0,0,1,1,72,1,0.636728012,12,1
15499,2,NO,1,1,24,F,2,0,0,0,1,1,1,1,0.778986072,12,1
15501,2,NO,1,1,29,F,1,0,1,0,1,1,36,0,0.768828613,36,0
15503,2,NO,1,1,22,F,1,0,1,0,1,1,36,0,0.643558622,36,0
15505,2,NO,1,1,41,F,1,1,1,0,1,1,108,1,0.712822746,24,0
15507,0,YES,1,1,23,F,1,0,1,0,1,1,18,0,0.897160127,18,0
